	T(a.u.)	X(a.u.)	Y(a.u.)	Z(a.u.)	Vx(a.u.)	Vy(a.u.)	Vz(a.u.)
21	0.2100700233411137	-7.144232828229998	-7.143922594108538	-7.143633348500614	-0.7825809712337068	-0.7822402585162974	-0.7817189166046263
22	0.22007335778592862	-7.193525721340667	-7.193194026544622	-7.192871942863615	-0.7816258078276581	-0.7812871971297656	-0.7807377617782161
23	0.23007669223074356	-7.242758451005753	-7.2424054279362755	-7.242048736643979	-0.7806837704792576	-0.7803478123950451	-0.7797709892610881
24	0.24008002667555853	-7.291931844004056	-7.291557659742902	-7.291164635748775	-0.7797546764353713	-0.779421732079196	-0.7788183112974472
25	0.25008336112037344	-7.341046715603196	-7.340651559977846	-7.340220527960026	-0.7788383399878547	-0.778508589080918	-0.7778794308706714
26	0.2600866955651884	-7.390103869373483	-7.389687943531623	-7.389217282351395	-0.777934571731616	-0.777608022805517	-0.776954042988718
27	0.2700900300100033	-7.439104096955058	-7.438667602581759	-7.438155748785826	-0.777043178066442	-0.776719680433369	-0.7760418361166226
28	0.28009336445481825	-7.4880481777936465	-7.4875913070825195	-7.487036757503429	-0.7761639609239831	-0.7758432180630569	-0.775142493709412
29	0.2900966988996332	-7.536936878859129	-7.536459805326644	-7.5358611188059035	-0.775296717698284	-0.7749783017154699	-0.7742556958016521
30	0.3001000333444481	-7.585770954359723	-7.5852738245703355	-7.584629622841098	-0.7744412413561718	-0.7741246081900365	-0.7733811206136141
31	0.31010336778926306	-7.6345511454631225	-7.6340340717121675	-7.633343039488731	-0.7735973207026416	-0.7732818257687584	-0.7725184461384443
32	0.320106702234078	-7.683278180034358	-7.682741234016348	-7.682002118346082	-0.7727647407760259	-0.7724496547677394	-0.7716673516795178
33	0.33011003667889294	-7.73195277239854	-7.731395979870714	-7.730607588810521	-0.7719432833481046	-0.7716278079393903	-0.7708275193121432
